Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8531,Us-2026-161067,2026-09-03,2026-09-06,Second Class,Kb-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Off-Pa-10000418,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.31199999999998
8532,Us-2026-167626,2026-09-03,2026-09-07,Standard Class,My-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,Off-Pa-10003424,Office Supplies,Paper,"""While You Were Out"" Message Book, One Form Per Page",8.904,3,0.2,3.3389999999999995
8533,Us-2026-123022,2026-09-03,2026-09-08,Standard Class,Sc-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,Tec-Ac-10000474,Technology,Accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,284.96999999999997,3,0.0,85.49099999999996
8534,Us-2026-167626,2026-09-03,2026-09-07,Standard Class,My-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,Tec-Ac-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.80000000000001,2,0.2,21.42
8535,Us-2026-140326,2026-09-04,2026-09-06,First Class,Hw-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,Fur-Bo-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,9,0.3,-117.88199999999998
8536,Us-2026-117450,2026-09-04,2026-09-08,Standard Class,Do-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,Fur-Ch-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18400000000001,2,0.2,6.074000000000002
8537,Us-2026-102750,2026-09-04,2026-09-08,Second Class,Gm-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,Fur-Ta-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764
8538,Us-2026-116680,2026-09-04,2026-09-06,Second Class,Pk-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Fur-Ta-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.39200000000005
8539,Us-2026-100783,2026-09-04,2026-09-08,Second Class,Jk-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,Off-Ar-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.7979999999999947
8540,Us-2026-140326,2026-09-04,2026-09-06,First Class,Hw-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,Off-Ar-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.911999999999999,3,0.2,0.8639999999999999
8541,Us-2026-152485,2026-09-04,2026-09-08,Standard Class,Jd-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Off-Ar-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.120000000000001,5,0.2,3.7720000000000002
8542,Us-2026-109757,2026-09-04,2026-09-09,Second Class,Md-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,Off-Ar-10002335,Office Supplies,Art,Dixon Oriole Pencils,8.256,4,0.2,0.6192000000000002
8543,Us-2026-152485,2026-09-04,2026-09-08,Standard Class,Jd-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Off-Ar-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192000000000002,7,0.2,3.184999999999999
8544,Us-2026-109757,2026-09-04,2026-09-09,Second Class,Md-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,Off-Bi-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.368000000000001,2,0.7,-3.0576
8545,Us-2026-137582,2026-09-04,2026-09-08,Standard Class,Cv-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,Off-Bi-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders For Unburst Sheets,11.808,3,0.2,4.1328
8546,Us-2026-147655,2026-09-04,2026-09-05,First Class,As-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,Off-Bi-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.07400000000001,7,0.7,-58.71599999999998
8547,Us-2026-109757,2026-09-04,2026-09-09,Second Class,Md-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,Off-Bi-10004001,Office Supplies,Binders,Gbc Recycled Velobinder Covers,25.560000000000002,5,0.7,-20.448
8548,Us-2026-116680,2026-09-04,2026-09-06,Second Class,Pk-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Off-Bi-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.343999999999998,6,0.2,4.336799999999999
8549,Us-2026-141929,2026-09-04,2026-09-08,Standard Class,Ra-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,Off-Bi-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98400000000004,2,0.2,152.49499999999998
8550,Us-2026-166394,2026-09-04,2026-09-06,Second Class,Vm-21835,Vivian Mathis,Consumer,United States,Nashua,New Hampshire,3060,East,Off-Fa-10001843,Office Supplies,Fasteners,Staples,14.82,6,0.0,6.965400000000001
8551,Us-2026-109757,2026-09-04,2026-09-09,Second Class,Md-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,Off-Pa-10000007,Office Supplies,Paper,"Telephone Message Books With Fax/Mobile Section, 4 1/4"" X 6""",11.520000000000001,4,0.2,3.7439999999999993
8552,Us-2026-117450,2026-09-04,2026-09-08,Standard Class,Do-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,Off-Pa-10000289,Office Supplies,Paper,Xerox 213,10.368000000000002,2,0.2,3.6288
8553,Us-2026-101182,2026-09-04,2026-09-05,First Class,Kb-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,Off-Pa-10001800,Office Supplies,Paper,Xerox 220,12.96,2,0.0,6.2208000000000006
8554,Us-2026-140326,2026-09-04,2026-09-06,First Class,Hw-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,Off-Pa-10004041,Office Supplies,Paper,"It'S Hot Message Books With Stickers, 2 3/4"" X 5""",17.76,3,0.2,5.55
8555,Us-2026-117261,2026-09-04,2026-09-10,Standard Class,Th-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West,Off-St-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.0,0.5431999999999988
8556,Us-2026-141929,2026-09-04,2026-09-08,Standard Class,Ra-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,Off-St-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",217.85,5,0.0,65.35499999999999
8557,Us-2026-147410,2026-09-04,2026-09-08,Standard Class,Ej-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,Off-St-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0.0,105.27499999999998
8558,Us-2026-152485,2026-09-04,2026-09-08,Standard Class,Jd-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Off-St-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784000000000002,1,0.2,-0.20980000000000043
8559,Us-2026-120761,2026-09-04,2026-09-08,Standard Class,Ab-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,Tec-Ac-10000171,Technology,Accessories,"Verbatim 25 Gb 6X Blu-Ray Single Layer Recordable Disc, 25/Pack",91.96,4,0.0,39.5428
8560,Us-2026-117394,2026-09-04,2026-09-10,Standard Class,Mm-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Tec-Ac-10000199,Technology,Accessories,Kingston Digital Datatraveler 8Gb Usb 2.0,19.040000000000003,4,0.2,-1.428
8561,Us-2026-141929,2026-09-04,2026-09-08,Standard Class,Ra-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,Tec-Ph-10002185,Technology,Phones,Qvs Usb Car Charger 2-Port 2.1Amp For Ipod/Iphone/Ipad/Ipad 2/Ipad 3,5.5600000000000005,1,0.2,1.7374999999999998
8562,Us-2026-101182,2026-09-04,2026-09-05,First Class,Kb-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,Tec-Ph-10003589,Technology,Phones,Invisibleshield By Zagg Smudge-Free Screen Protector,43.176,3,0.2,15.1116
8563,Us-2026-102736,2026-09-05,2026-09-09,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Off-Ar-10001897,Office Supplies,Art,Model L Table Or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.1960000000000015
8564,Us-2026-107293,2026-09-05,2026-09-06,First Class,Cs-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,Off-Ar-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.7227999999999999
8565,Us-2026-102736,2026-09-05,2026-09-09,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Off-Pa-10001800,Office Supplies,Paper,Xerox 220,15.552000000000003,3,0.2,5.4432
8566,Us-2026-120705,2026-09-05,2026-09-11,Standard Class,Mg-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South,Off-St-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",147.184,2,0.2,-29.436800000000012
8567,Us-2026-102736,2026-09-05,2026-09-09,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Tec-Ac-10004568,Technology,Accessories,Maxell Lto Ultrium - 800 Gb,89.568,4,0.2,-1.119600000000009
8568,Us-2026-150070,2026-09-07,2026-09-12,Standard Class,Ja-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,Fur-Ch-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.27440000000002
8569,Us-2026-129441,2026-09-07,2026-09-11,Standard Class,Jc-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,Fur-Fu-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.0,2.3969999999999985
8570,Us-2026-151008,2026-09-07,2026-09-08,First Class,Jm-16195,Justin Mackendrick,Consumer,United States,Draper,Utah,84020,West,Fur-Fu-10002396,Furniture,Furnishings,"Dax Copper Panel Document Frame, 5 X 7 Size",25.16,2,0.0,10.567200000000001
8571,Us-2026-107244,2026-09-07,2026-09-11,Standard Class,Ag-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,Fur-Fu-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992
8572,Us-2026-128783,2026-09-07,2026-09-07,Same Day,Tg-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,Fur-Fu-10003623,Furniture,Furnishings,"Dataproducts Ampli Magnifier Task Lamp, Black,",135.29999999999998,5,0.0,37.88399999999999
8573,Us-2026-130687,2026-09-07,2026-09-10,First Class,Pf-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Fur-Fu-10004053,Furniture,Furnishings,Dax Two-Tone Silver Metal Document Frame,80.96,4,0.0,34.8128
8574,Us-2026-128769,2026-09-07,2026-09-12,Standard Class,Dm-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,Off-Ap-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,7.1372000000000035
8575,Us-2026-130687,2026-09-07,2026-09-10,First Class,Pf-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Off-Ar-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0.0,7.2744
8576,Us-2026-163692,2026-09-07,2026-09-09,First Class,Dp-13240,Dean Percer,Home Office,United States,Phoenix,Arizona,85023,West,Off-Bi-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,7.857000000000002,3,0.7,-6.0237
8577,Us-2026-103877,2026-09-07,2026-09-14,Standard Class,Rd-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,Off-Bi-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,1577.94,3,0.0,757.4112
8578,Us-2026-100160,2026-09-07,2026-09-11,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-En-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896000000000001,3,0.2,1.6523999999999992
8579,Us-2026-100160,2026-09-07,2026-09-11,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-La-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.868500000000001
8580,Us-2026-169488,2026-09-07,2026-09-09,First Class,Aa-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,Off-Pa-10000157,Office Supplies,Paper,Xerox 191,39.96,2,0.0,18.7812
8581,Us-2026-100335,2026-09-07,2026-09-13,Standard Class,Nf-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central,Off-Pa-10001685,Office Supplies,Paper,Easy-Staple Paper,73.008,9,0.2,26.465400000000006
8582,Us-2026-169488,2026-09-07,2026-09-09,First Class,Aa-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,Off-Pa-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0.0,7.773999999999999
8583,Us-2026-100160,2026-09-07,2026-09-11,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-Pa-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" X 11"", Ream",15.552000000000003,3,0.2,5.4432
8584,Us-2026-124401,2026-09-07,2026-09-12,Standard Class,Rd-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,Off-St-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355000000000002
8585,Us-2026-148929,2026-09-07,2026-09-11,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011,East,Off-St-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,0.0,133.86240000000004
8586,Us-2026-104094,2026-09-07,2026-09-11,Standard Class,Ag-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Tec-Ac-10002134,Technology,Accessories,Rosewill 107 Normal Keys Usb Wired Standard Keyboard,13.48,1,0.0,1.8872
8587,Us-2026-128783,2026-09-07,2026-09-07,Same Day,Tg-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,Tec-Ac-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,113.52,4,0.0,46.5432
8588,Us-2026-124401,2026-09-07,2026-09-12,Standard Class,Rd-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,Tec-Ac-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.48390000000002
8589,Us-2026-130687,2026-09-07,2026-09-10,First Class,Pf-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Tec-Ph-10002033,Technology,Phones,Konftel 250 Conference Phone - Charcoal Black,455.712,2,0.2,34.17840000000001
8590,Us-2026-151008,2026-09-07,2026-09-08,First Class,Jm-16195,Justin Mackendrick,Consumer,United States,Draper,Utah,84020,West,Tec-Ph-10002807,Technology,Phones,Motorla Hx550 Universal Bluetooth Headset,126.56,4,0.2,47.459999999999994
8591,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Fur-Ch-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.42999999999995,5,0.3,-39.63699999999999
8592,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Fur-Fu-10001095,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512
8593,Us-2026-124968,2026-09-08,2026-09-13,Second Class,Mm-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Ta-10004289,Furniture,Tables,Boxoffice By Design Rectangular And Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625
8594,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Off-Bi-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.61599999999999,7,0.8,-68.18560000000002
8595,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Off-Fa-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips In Organizer Box, 800/Box",45.92,5,0.2,15.498000000000001
8596,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Off-Pa-10000061,Office Supplies,Paper,Xerox 205,20.736000000000004,4,0.2,7.2576
8597,Us-2026-132437,2026-09-08,2026-09-13,Second Class,Em-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East,Off-St-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0.0,16.931200000000004
8598,Us-2026-144456,2026-09-08,2026-09-09,First Class,Fc-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,Off-St-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,5.397000000000007
8599,Us-2026-158036,2026-09-08,2026-09-14,Standard Class,Db-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,Tec-Ac-10002558,Technology,Accessories,Imation Swivel Flash Drive Usb Flash Drive - 8 Gb,9.096,1,0.2,1.7054999999999998
8600,Us-2026-126396,2026-09-08,2026-09-12,Second Class,Ar-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,Central,Tec-Ac-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 Gb,85.2,6,0.2,20.234999999999996
8601,Us-2026-152856,2026-09-08,2026-09-10,Second Class,Rs-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East,Tec-Ac-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 Gb,116.832,4,0.2,33.589200000000005
8602,Us-2026-124779,2026-09-08,2026-09-11,First Class,Bf-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Tec-Co-10001943,Technology,Copiers,Canon Pc-428 Personal Copier,319.98400000000004,2,0.2,107.99459999999999
8603,Us-2026-144456,2026-09-08,2026-09-09,First Class,Fc-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,Tec-Ph-10001750,Technology,Phones,Samsung Rugby Iii,158.376,3,0.2,13.857900000000008
8604,Us-2026-149895,2026-09-08,2026-09-12,Standard Class,Eb-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ph-10002200,Technology,Phones,Aastra 6757I Ct Wireless Voip Phone,258.52799999999996,2,0.4,-47.39680000000001
8605,Us-2026-137498,2026-09-09,2026-09-14,Second Class,Lc-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,Fur-Ch-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245000000000005
8606,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Fur-Ch-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.37199999999999,2,0.3,-48.47040000000002
8607,Us-2026-147228,2026-09-09,2026-09-14,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Fur-Fu-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.240800000000001
8608,Us-2026-169439,2026-09-09,2026-09-13,Standard Class,Lc-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,Fur-Fu-10000723,Furniture,Furnishings,"Deflect-O Economat Studded, No Bevel Mat For Low Pile Carpeting",66.11200000000001,2,0.2,-9.090399999999999
8609,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Fur-Fu-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024000000000008
8610,Us-2026-168403,2026-09-09,2026-09-15,Standard Class,Dk-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,Off-Ap-10003278,Office Supplies,Appliances,Belkin 7-Outlet Surgemaster Home Series,11.176000000000002,1,0.2,0.8382000000000005
8611,Us-2026-169439,2026-09-09,2026-09-13,Standard Class,Lc-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,Off-Ar-10001374,Office Supplies,Art,"Bic Brite Liner Highlighters, Chisel Tip",25.920000000000005,5,0.2,3.8879999999999972
8612,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Ar-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,0.2,1.5767999999999998
8613,Us-2026-137498,2026-09-09,2026-09-14,Second Class,Lc-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,Off-Ar-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9023999999999992
8614,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10000069,Office Supplies,Binders,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",4.503000000000001,1,0.7,-3.602400000000001
8615,Us-2026-152198,2026-09-09,2026-09-10,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-Bi-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258000000000001,2,0.7,-5.215
8616,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2,0.7,-2.3275999999999994
8617,Us-2026-152198,2026-09-09,2026-09-10,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-Bi-10003669,Office Supplies,Binders,3M Organizer Strips,4.860000000000001,3,0.7,-3.564
8618,Us-2026-159562,2026-09-09,2026-09-15,Standard Class,Jb-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,Off-En-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.2156
8619,Us-2026-139444,2026-09-09,2026-09-15,Standard Class,Gk-14620,Grace Kelly,Corporate,United States,Plano,Texas,75023,Central,Off-La-10000134,Office Supplies,Labels,Avery 511,9.856000000000002,4,0.2,3.4495999999999993
8620,Us-2026-152198,2026-09-09,2026-09-10,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-La-10000443,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.977799999999999
8621,Us-2026-137498,2026-09-09,2026-09-14,Second Class,Lc-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0.0,22.809600000000003
8622,Us-2026-147228,2026-09-09,2026-09-14,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Off-Pa-10000357,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.13759999999999
8623,Us-2026-155929,2026-09-09,2026-09-13,Standard Class,Ai-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,Off-Pa-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368,2,0.2,2.388
8624,Us-2026-168403,2026-09-09,2026-09-15,Standard Class,Dk-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,Off-Pa-10002036,Office Supplies,Paper,Xerox 1930,31.104000000000006,6,0.2,11.2752
8625,Us-2026-147228,2026-09-09,2026-09-14,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Off-St-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.2309999999999945
8626,Us-2026-147361,2026-09-09,2026-09-15,Standard Class,Sb-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Off-St-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,0.0,12.576199999999986
8627,Us-2026-147361,2026-09-09,2026-09-15,Standard Class,Sb-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Off-St-10002214,Office Supplies,Storage,X-Rack File For Hanging Folders,56.449999999999996,5,0.0,14.676999999999998
8628,Us-2026-100825,2026-09-09,2026-09-14,Standard Class,Kd-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,Off-St-10003123,Office Supplies,Storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.968799999999998
8629,Us-2026-147228,2026-09-09,2026-09-14,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Off-Su-10001225,Office Supplies,Supplies,Staple Remover,8.832,3,0.2,-1.9872000000000005
8630,Us-2026-146213,2026-09-09,2026-09-14,Standard Class,Mc-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,Tec-Ac-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0.0,51.18719999999999
8631,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ac-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
8632,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ac-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88000000000001,3,0.2,28.764000000000006
8633,Us-2026-118087,2026-09-09,2026-09-13,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ph-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.9579999999999,7,0.4,-386.3915999999997
8634,Us-2026-128370,2026-09-10,2026-09-10,Same Day,Fh-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Fur-Ch-10002602,Furniture,Chairs,Dmi Arturo Collection Mission-Style Design Wood Chair,362.352,3,0.2,27.176400000000015
8635,Us-2026-110905,2026-09-10,2026-09-15,Second Class,Rw-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Off-Ap-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0.0,7.253999999999998
